id,patient_id,user_id,full_name,address,bank_name,bank_account_number,paying_for,insurance_provider,insurance_tier_availed,medication_used,quantity,total_price_php,terms_accepted,payment_status,created_at,updated_at
270,P0270,948112d3-12b7-42a8-ae0c-2563b4a937e6,David Brown,"905 Oak Ave, Oakwood, CA 68592",City Bank,6241231931,Dermatology Treatment,United Healthcare,Standard,Aspirin 100mg,57,8691.6,Cash Payment,failed,2024-07-26 00:00:00.000+00,2024-04-19 00:00:00.000+00
271,P0271,fa7128a0-71a9-4836-94ec-56355e276b42,Sarah Brown,"828 Birch St, Pineville, TX 69567",Community Bank,3996132105,General Consultation,United Healthcare,Standard,Ibuprofen 200mg,96,26671.44,Cash Payment,failed,2024-06-07 00:00:00.000+00,2024-05-01 00:00:00.000+00
272,P0272,070ad96f-2660-4df1-92e6-88a215d1dfee,David Davis,"221 Maple Dr, Springfield, IL 64566",City Bank,8344697121,Laboratory Tests,United Healthcare,Standard,Flu Vaccine,15,45718.81,Credit Card,failed,2024-05-30 00:00:00.000+00,2024-06-07 00:00:00.000+00
273,P0273,3a697c53-2450-4d27-aa26-bba40276ceab,Robert Miller,"511 Main St, Elmwood, GA 63216",Metro Bank,8237524254,Dermatology Treatment,Blue Shield,Standard,Ibuprofen 200mg,2,4487.11,Cash Payment,pending,2024-02-22 00:00:00.000+00,2024-03-12 00:00:00.000+00
274,P0274,88a08883-23d7-41c2-bf9b-c7317e1f175a,Maria Johnson,"802 Oak Ave, Pineville, WA 60162",Community Bank,3687326898,Physical Therapy,Aetna,Bronze,Aspirin 100mg,88,35493.73,Partial Payment,completed,2024-07-31 00:00:00.000+00,2024-07-18 00:00:00.000+00
275,P0275,3a697c53-2450-4d27-aa26-bba40276ceab,Sarah Garcia,"191 Main St, Elmwood, WA 69371",Federal Bank,3732093514,Physical Therapy,Aetna,Bronze,Eye Drops,5,38446.44,Credit Card,completed,2024-09-12 00:00:00.000+00,2024-04-26 00:00:00.000+00
276,P0276,3fcf319f-e8ca-4bbe-b338-42d3956682d4,Jane Miller,"457 Cedar Ln, Riverside, CA 62225",Metro Bank,6911380193,Physical Therapy,Aetna,Gold,Aspirin 100mg,77,31981.14,Bank Transfer,completed,2024-03-10 00:00:00.000+00,2024-04-18 00:00:00.000+00
277,P0277,18882cf8-3197-4cc8-a58c-980fffc51a63,Jane Brown,"204 Elm St, Fairview, WA 66122",Community Bank,4533159857,General Consultation,Blue Shield,Bronze,Blood Test Kit,19,31873.9,Bank Transfer,pending,2024-12-27 00:00:00.000+00,2024-12-04 00:00:00.000+00
278,P0278,5fad3acd-e80d-4dd8-9602-f858a07043ce,Sarah Garcia,"325 Spruce Ave, Riverside, CA 61181",Metro Bank,7551498074,General Consultation,Anthem,Platinum,Aspirin 100mg,72,20994.65,Bank Transfer,failed,2024-01-16 00:00:00.000+00,2024-04-16 00:00:00.000+00
279,P0279,e0bec793-17a0-438b-9c0f-070d445044e8,Maria Jones,"643 Cedar Ln, Riverside, NY 65700",City Bank,3177479203,Dental Checkup,Blue Shield,Silver,Aspirin 100mg,46,27316.2,Partial Payment,completed,2024-12-06 00:00:00.000+00,2024-12-25 00:00:00.000+00
280,P0280,033fee5c-4ebb-4825-80ab-0bb0808a8be4,Robert Williams,"416 Pine Rd, Pineville, CO 67944",State Bank,2168815921,Dermatology Treatment,United Healthcare,Platinum,Ibuprofen 200mg,43,48293.39,Installment Plan,completed,2024-11-15 00:00:00.000+00,2024-06-24 00:00:00.000+00
281,P0281,f6040ed4-e01d-446a-986f-8457d1585c4f,David Miller,"431 Oak Ave, Fairview, CO 69999",State Bank,3569237138,Vaccination,Blue Cross,Gold,Eye Drops,69,24125.39,Cash Payment,pending,2024-04-30 00:00:00.000+00,2024-08-28 00:00:00.000+00
282,P0282,c9350c64-4537-424c-91d0-a9d0c99a9c14,Maria Johnson,"181 Birch St, Springfield, CO 66500",Metro Bank,3126418338,Dermatology Treatment,Aetna,Gold,Flu Vaccine,54,47718.99,Insurance Covered,completed,2024-08-21 00:00:00.000+00,2024-11-04 00:00:00.000+00
283,P0283,0ad92339-6089-4c99-9d37-e2f3edab7e66,John Brown,"764 Oak Ave, Pineville, CA 64386",Federal Bank,7709964630,Vaccination,Cigna,Silver,Flu Vaccine,25,44935.39,Bank Transfer,completed,2024-07-24 00:00:00.000+00,2024-05-30 00:00:00.000+00
284,P0284,038fa9e6-86b6-494c-b3a5-d6d993965e77,Emily Davis,"756 Pine Rd, Cedarburg, NY 61585",State Bank,4398664069,General Consultation,Anthem,Platinum,Eye Drops,50,43821.89,Partial Payment,failed,2024-12-18 00:00:00.000+00,2024-02-25 00:00:00.000+00
285,P0285,392300e3-c30b-4b80-8bf1-fba4c8182a04,Robert Johnson,"770 Pine Rd, Oakwood, WA 63684",City Bank,6693811226,Laboratory Tests,Anthem,Platinum,Ibuprofen 200mg,100,22366.99,Bank Transfer,completed,2024-06-18 00:00:00.000+00,2024-06-28 00:00:00.000+00
286,P0286,b5dafae6-e633-49eb-9594-9dcb0779d357,David Garcia,"374 Main St, Cedarburg, NY 66300",City Bank,5119084932,General Consultation,Anthem,Gold,Blood Test Kit,87,46869.69,Installment Plan,completed,2024-10-27 00:00:00.000+00,2024-04-20 00:00:00.000+00
287,P0287,cf2718f1-bdef-440f-866d-ae16638eced0,Sarah Williams,"168 Main St, Cedarburg, GA 66192",Metro Bank,4261804933,Laboratory Tests,Blue Shield,Bronze,Ibuprofen 200mg,63,26148.86,Cash Payment,pending,2024-02-23 00:00:00.000+00,2024-06-28 00:00:00.000+00
288,P0288,8eb951c5-6968-4d13-9ccf-8b5c9dc2702c,Michael Brown,"981 Birch St, Maplewood, TX 64855",Community Bank,4692075160,Eye Examination,Cigna,Gold,Flu Vaccine,46,34023.35,Credit Card,pending,2024-09-08 00:00:00.000+00,2024-11-02 00:00:00.000+00
289,P0289,0f6941ea-1212-4031-977e-e81f4b49294b,James Martinez,"575 Birch St, Fairview, IL 62531",State Bank,2577276094,Physical Therapy,Anthem,Platinum,Flu Vaccine,81,29695.4,Installment Plan,failed,2024-10-16 00:00:00.000+00,2024-12-24 00:00:00.000+00
290,P0290,5be3196d-d1ba-441c-9ced-cc97f15912aa,Emily Smith,"975 Maple Dr, Cedarburg, GA 62427",First National Bank,6241366329,Cardiology Consultation,Blue Shield,Standard,Ibuprofen 200mg,83,6847.75,Cash Payment,pending,2024-05-06 00:00:00.000+00,2024-03-12 00:00:00.000+00
291,P0291,440ef7ba-4b75-443c-b9fb-2d65df8aab22,Sarah Davis,"381 Cedar Ln, Cedarburg, TX 61824",Federal Bank,588921472,Eye Examination,Blue Shield,Silver,Flu Vaccine,82,15811.34,Installment Plan,completed,2024-05-07 00:00:00.000+00,2024-02-19 00:00:00.000+00
292,P0292,06f79222-e00d-42f5-8da4-ee45befd0415,Maria Rodriguez,"613 Cedar Ln, Elmwood, FL 62915",Federal Bank,9502160539,Physical Therapy,Cigna,Silver,Flu Vaccine,17,1434.7,Insurance Covered,completed,2024-06-21 00:00:00.000+00,2024-09-04 00:00:00.000+00
293,P0293,5e54eecb-aa21-4ea3-9334-f5799f62f4c2,James Davis,"854 Maple Dr, Oakwood, CA 66210",City Bank,2540155777,Dental Checkup,Humana,Gold,Flu Vaccine,8,3174.16,Bank Transfer,completed,2024-05-05 00:00:00.000+00,2024-04-20 00:00:00.000+00
294,P0294,cf8c7024-f72a-4ea0-ae98-2dc3fe95ecad,John Jones,"843 Elm St, Cedarburg, WA 61053",Community Bank,9596201386,Laboratory Tests,United Healthcare,Silver,Blood Test Kit,70,46024.25,Bank Transfer,pending,2024-04-10 00:00:00.000+00,2024-04-18 00:00:00.000+00
295,P0295,3bb3651a-8c4c-4ca0-be5e-6f707eb96115,David Rodriguez,"629 Oak Ave, Springfield, FL 67710",Community Bank,1476539848,General Consultation,Kaiser,Bronze,Blood Test Kit,91,12110.61,Bank Transfer,pending,2024-03-04 00:00:00.000+00,2024-02-27 00:00:00.000+00
296,P0296,c4175b35-925c-4416-ac7d-a8e4e0555033,David Martinez,"800 Main St, Pineville, TX 66467",Community Bank,7621722485,Vaccination,Anthem,Standard,Ibuprofen 200mg,30,21799.64,Insurance Covered,failed,2024-12-23 00:00:00.000+00,2024-09-19 00:00:00.000+00
297,P0297,3bb3651a-8c4c-4ca0-be5e-6f707eb96115,Emily Garcia,"149 Elm St, Maplewood, CO 64984",Metro Bank,416642064,Physical Therapy,Anthem,Gold,Pain Relief Cream,82,24296.71,Credit Card,failed,2024-03-31 00:00:00.000+00,2024-11-23 00:00:00.000+00
298,P0298,cc44fd91-f30b-44b3-a897-96f28dd5ba3e,Sarah Smith,"938 Pine Rd, Springfield, CO 68386",City Bank,8538013786,Dermatology Treatment,Blue Cross,Silver,Eye Drops,34,10513.73,Installment Plan,failed,2024-02-04 00:00:00.000+00,2024-08-01 00:00:00.000+00
299,P0299,478ab1c4-f447-4b61-8d1f-20caac5b131f,Lisa Smith,"187 Elm St, Fairview, WA 63647",City Bank,5750721941,Dermatology Treatment,Kaiser,Platinum,Ibuprofen 200mg,46,44913.29,Partial Payment,pending,2024-01-09 00:00:00.000+00,2024-08-27 00:00:00.000+00
300,P0300,2eaa26e9-7807-456c-8344-d770d665bb66,James Miller,"495 Main St, Cedarburg, GA 67266",Metro Bank,4404917378,Vaccination,Aetna,Bronze,Ibuprofen 200mg,86,32857.95,Partial Payment,completed,2024-06-26 00:00:00.000+00,2024-11-26 00:00:00.000+00
301,P0301,06f79222-e00d-42f5-8da4-ee45befd0415,David Rodriguez,"463 Spruce Ave, Fairview, WA 62931",First National Bank,4251719062,Dental Checkup,Anthem,Gold,Aspirin 100mg,53,1810.51,Credit Card,failed,2024-01-02 00:00:00.000+00,2024-06-03 00:00:00.000+00
302,P0302,d69dadce-cc96-4fe6-b309-4fe4ea0378b1,Jane Jones,"272 Birch St, Riverside, TX 62936",First National Bank,7925324094,Physical Therapy,Humana,Standard,Pain Relief Cream,47,2582.57,Insurance Covered,pending,2024-11-01 00:00:00.000+00,2024-03-20 00:00:00.000+00
303,P0303,3283c015-0f4d-4046-b8ad-46484b700245,Emily Johnson,"496 Spruce Ave, Fairview, CA 66864",State Bank,8314766840,Dermatology Treatment,Anthem,Standard,Blood Test Kit,54,45057.41,Installment Plan,pending,2024-07-03 00:00:00.000+00,2024-01-25 00:00:00.000+00
304,P0304,4e70d591-81ad-468d-929d-e7042c7726c0,Michael Jones,"996 Spruce Ave, Fairview, CA 61128",Metro Bank,1125552856,Physical Therapy,United Healthcare,Platinum,Ibuprofen 200mg,52,44584.4,Partial Payment,completed,2024-05-05 00:00:00.000+00,2024-02-20 00:00:00.000+00
305,P0305,88a08883-23d7-41c2-bf9b-c7317e1f175a,John Smith,"812 Spruce Ave, Oakwood, WA 69092",State Bank,9455628730,Vaccination,Kaiser,Gold,Ibuprofen 200mg,60,39888.11,Insurance Covered,completed,2024-07-24 00:00:00.000+00,2024-04-07 00:00:00.000+00
306,P0306,4a202faa-fefa-43a1-97e3-8a710eef4b31,Lisa Garcia,"704 Main St, Cedarburg, CA 69019",Metro Bank,9017868729,Physical Therapy,Aetna,Gold,Aspirin 100mg,57,46158.93,Cash Payment,failed,2024-08-27 00:00:00.000+00,2024-03-14 00:00:00.000+00
307,P0307,eaf63714-9d3d-4fe2-838c-dd2a36102c5e,James Brown,"778 Oak Ave, Springfield, CO 69310",Metro Bank,4385952375,Dermatology Treatment,Blue Cross,Platinum,Flu Vaccine,25,14214.62,Installment Plan,pending,2024-08-01 00:00:00.000+00,2024-07-10 00:00:00.000+00
308,P0308,1449bde9-6a68-4df0-94d8-85595daeee04,Michael Garcia,"545 Pine Rd, Springfield, NY 61170",Metro Bank,8591109402,Physical Therapy,Blue Shield,Standard,Pain Relief Cream,90,40734.62,Insurance Covered,pending,2024-11-14 00:00:00.000+00,2024-11-25 00:00:00.000+00
309,P0309,0c9d0fa8-a79a-4e32-a971-315098a04d76,James Rodriguez,"967 Elm St, Oakwood, NY 60003",Metro Bank,7810505582,Vaccination,United Healthcare,Silver,Pain Relief Cream,10,31841.48,Partial Payment,failed,2024-03-13 00:00:00.000+00,2024-03-26 00:00:00.000+00
310,P0310,b5f60b85-5c30-4305-a5b2-f9d37dd215a4,James Jones,"540 Birch St, Fairview, GA 63949",State Bank,5880109237,Cardiology Consultation,Humana,Gold,Pain Relief Cream,31,31093.87,Bank Transfer,failed,2024-03-22 00:00:00.000+00,2024-09-23 00:00:00.000+00
311,P0311,2c49e374-cacc-4780-b5a1-098ce637f40b,Lisa Johnson,"446 Cedar Ln, Pineville, TX 67895",Community Bank,8566404314,Laboratory Tests,United Healthcare,Platinum,Ibuprofen 200mg,45,15907.35,Credit Card,pending,2024-07-17 00:00:00.000+00,2024-09-19 00:00:00.000+00
312,P0312,8c07d59b-2eb2-4df5-9645-4c21d46b0e04,James Jones,"302 Main St, Maplewood, FL 69518",First National Bank,5625138482,Cardiology Consultation,Blue Cross,Platinum,Flu Vaccine,32,7995.54,Credit Card,completed,2024-05-15 00:00:00.000+00,2024-07-01 00:00:00.000+00
313,P0313,2eaa26e9-7807-456c-8344-d770d665bb66,Robert Jones,"521 Main St, Riverside, CA 66208",Community Bank,2212930636,Dermatology Treatment,Aetna,Platinum,Ibuprofen 200mg,42,26825.54,Bank Transfer,failed,2024-02-06 00:00:00.000+00,2024-11-11 00:00:00.000+00
314,P0314,88a08883-23d7-41c2-bf9b-c7317e1f175a,James Jones,"245 Spruce Ave, Elmwood, TX 67022",Metro Bank,7232818472,Dermatology Treatment,Kaiser,Gold,Pain Relief Cream,80,40878.54,Credit Card,completed,2024-07-05 00:00:00.000+00,2024-05-04 00:00:00.000+00
315,P0315,6798eba9-eb01-4fc3-830e-462511ac27ad,Sarah Garcia,"523 Pine Rd, Fairview, NY 69491",State Bank,145016731,General Consultation,Cigna,Platinum,Eye Drops,73,9249.89,Insurance Covered,completed,2024-08-04 00:00:00.000+00,2024-05-30 00:00:00.000+00
316,P0316,88c98496-b84f-4d13-97d7-96d11c558201,Jane Jones,"541 Main St, Cedarburg, FL 63385",City Bank,3976253477,Vaccination,Blue Cross,Silver,Aspirin 100mg,20,38031.46,Insurance Covered,failed,2024-09-25 00:00:00.000+00,2024-05-07 00:00:00.000+00
317,P0317,173a887e-1222-4fe6-860b-345c4e35982d,Jane Williams,"552 Spruce Ave, Cedarburg, FL 65840",Metro Bank,9312694686,Laboratory Tests,Humana,Standard,Aspirin 100mg,44,31941.03,Partial Payment,failed,2024-06-03 00:00:00.000+00,2024-05-20 00:00:00.000+00
318,P0318,5fad3acd-e80d-4dd8-9602-f858a07043ce,Michael Davis,"572 Main St, Maplewood, TX 62624",Federal Bank,1269328225,Cardiology Consultation,Aetna,Gold,Eye Drops,48,4076.53,Partial Payment,failed,2024-03-19 00:00:00.000+00,2024-01-17 00:00:00.000+00
319,P0319,22f262da-91e6-46a6-b70c-094800d46a86,Michael Martinez,"533 Main St, Pineville, TX 62913",Metro Bank,2852410252,Eye Examination,United Healthcare,Standard,Blood Test Kit,37,44425.02,Installment Plan,pending,2024-06-15 00:00:00.000+00,2024-05-15 00:00:00.000+00
320,P0320,aae82234-26f5-43d5-b384-8f1658a5393b,John Garcia,"472 Main St, Maplewood, NY 64390",City Bank,3849082791,Cardiology Consultation,Kaiser,Standard,Eye Drops,22,30469.88,Cash Payment,pending,2024-10-15 00:00:00.000+00,2024-10-06 00:00:00.000+00
321,P0321,60b37940-fef7-46e8-b119-4d9cd2820301,James Martinez,"725 Maple Dr, Maplewood, TX 67801",State Bank,2115897811,Eye Examination,Anthem,Platinum,Aspirin 100mg,75,17092.29,Partial Payment,failed,2024-12-07 00:00:00.000+00,2024-01-21 00:00:00.000+00
322,P0322,cf2718f1-bdef-440f-866d-ae16638eced0,Robert Smith,"127 Oak Ave, Cedarburg, IL 62463",State Bank,8822656726,Physical Therapy,Anthem,Bronze,Blood Test Kit,53,4631.8,Installment Plan,failed,2024-05-04 00:00:00.000+00,2024-11-15 00:00:00.000+00
323,P0323,6f6c0ebe-6522-42a5-a0bb-62fb6f65ad60,Lisa Miller,"596 Birch St, Pineville, GA 61111",Federal Bank,5797520650,Vaccination,Kaiser,Standard,Aspirin 100mg,58,15765.77,Credit Card,completed,2024-08-14 00:00:00.000+00,2024-04-24 00:00:00.000+00
324,P0324,88c98496-b84f-4d13-97d7-96d11c558201,John Jones,"445 Pine Rd, Riverside, CO 60719",Federal Bank,2974491438,General Consultation,United Healthcare,Platinum,Flu Vaccine,79,2835.78,Credit Card,completed,2024-07-25 00:00:00.000+00,2024-08-03 00:00:00.000+00
325,P0325,18882cf8-3197-4cc8-a58c-980fffc51a63,Michael Jones,"113 Cedar Ln, Pineville, GA 62166",Community Bank,5108443091,Cardiology Consultation,Humana,Bronze,Pain Relief Cream,2,11928.17,Cash Payment,completed,2024-03-16 00:00:00.000+00,2024-11-25 00:00:00.000+00
326,P0326,070ad96f-2660-4df1-92e6-88a215d1dfee,Robert Miller,"756 Elm St, Pineville, WA 67393",State Bank,3208973326,Eye Examination,Cigna,Bronze,Ibuprofen 200mg,18,19803.02,Installment Plan,failed,2024-08-18 00:00:00.000+00,2024-11-05 00:00:00.000+00
327,P0327,440ef7ba-4b75-443c-b9fb-2d65df8aab22,Sarah Smith,"497 Maple Dr, Cedarburg, CO 62738",State Bank,8452355046,General Consultation,United Healthcare,Gold,Flu Vaccine,74,34885.4,Cash Payment,failed,2024-11-17 00:00:00.000+00,2024-07-08 00:00:00.000+00
328,P0328,09a30dfd-2fd6-413f-a987-4a07741a8ef2,David Davis,"269 Oak Ave, Pineville, FL 65715",Community Bank,3252865787,Dermatology Treatment,United Healthcare,Standard,Aspirin 100mg,38,6717.86,Bank Transfer,failed,2024-05-09 00:00:00.000+00,2024-12-18 00:00:00.000+00
329,P0329,9734f363-c59e-415a-b8fa-9679f54018b0,Maria Johnson,"785 Pine Rd, Maplewood, GA 64679",State Bank,7904502252,Laboratory Tests,Aetna,Standard,Flu Vaccine,99,36369.31,Installment Plan,pending,2024-01-09 00:00:00.000+00,2024-02-24 00:00:00.000+00
330,P0330,0c9d0fa8-a79a-4e32-a971-315098a04d76,Sarah Williams,"739 Birch St, Cedarburg, TX 62104",State Bank,356835832,Vaccination,Blue Cross,Standard,Pain Relief Cream,62,2991.78,Installment Plan,completed,2024-04-06 00:00:00.000+00,2024-01-24 00:00:00.000+00
331,P0331,3a697c53-2450-4d27-aa26-bba40276ceab,Jane Rodriguez,"880 Birch St, Riverside, NY 67787",City Bank,2115641418,Dental Checkup,Blue Cross,Standard,Flu Vaccine,11,35772.59,Installment Plan,failed,2024-05-14 00:00:00.000+00,2024-07-03 00:00:00.000+00
332,P0332,3283c015-0f4d-4046-b8ad-46484b700245,Maria Miller,"131 Spruce Ave, Elmwood, NY 65114",State Bank,4292996539,Eye Examination,Kaiser,Standard,Ibuprofen 200mg,59,14839.93,Bank Transfer,failed,2024-10-27 00:00:00.000+00,2024-10-05 00:00:00.000+00
333,P0333,c7971a9b-a983-434b-af15-6289cb2a4b1e,Michael Jones,"486 Cedar Ln, Elmwood, CO 65582",Metro Bank,4065591743,Vaccination,Humana,Platinum,Blood Test Kit,36,16064.69,Insurance Covered,completed,2024-04-23 00:00:00.000+00,2024-02-24 00:00:00.000+00
334,P0334,0f6941ea-1212-4031-977e-e81f4b49294b,James Williams,"739 Main St, Springfield, FL 61684",First National Bank,6164144999,Eye Examination,Anthem,Standard,Aspirin 100mg,14,48190.71,Installment Plan,completed,2024-01-02 00:00:00.000+00,2024-02-11 00:00:00.000+00
335,P0335,948112d3-12b7-42a8-ae0c-2563b4a937e6,Emily Garcia,"620 Cedar Ln, Pineville, NY 68881",Community Bank,988591900,Laboratory Tests,United Healthcare,Gold,Pain Relief Cream,3,16260.34,Insurance Covered,completed,2024-07-01 00:00:00.000+00,2024-08-08 00:00:00.000+00
336,P0336,d69dadce-cc96-4fe6-b309-4fe4ea0378b1,Michael Williams,"559 Elm St, Cedarburg, IL 66895",Federal Bank,5208098056,Dermatology Treatment,Anthem,Standard,Pain Relief Cream,63,20184.8,Cash Payment,pending,2024-06-25 00:00:00.000+00,2024-03-04 00:00:00.000+00
337,P0337,f7e014db-85a8-4eb5-843b-d6dea5c2ab9e,John Brown,"157 Birch St, Springfield, IL 61401",Metro Bank,7955439476,Dermatology Treatment,Aetna,Standard,Blood Test Kit,27,7272.41,Installment Plan,completed,2024-06-02 00:00:00.000+00,2024-02-26 00:00:00.000+00
338,P0338,e2bd56c4-776f-42b1-ba0e-4893abe349d4,John Brown,"840 Maple Dr, Elmwood, WA 69399",First National Bank,5112716066,Physical Therapy,Aetna,Standard,Eye Drops,82,18243.2,Bank Transfer,failed,2024-08-22 00:00:00.000+00,2024-04-23 00:00:00.000+00
339,P0339,5abbe3bd-2a73-49a6-8c13-6fc4be4615aa,John Williams,"280 Maple Dr, Springfield, WA 65471",Federal Bank,8137134408,General Consultation,Aetna,Standard,Blood Test Kit,11,14644.45,Insurance Covered,failed,2024-07-06 00:00:00.000+00,2024-08-10 00:00:00.000+00
340,P0340,cf2718f1-bdef-440f-866d-ae16638eced0,David Rodriguez,"777 Elm St, Pineville, IL 60209",Federal Bank,6525012143,Dermatology Treatment,Blue Shield,Gold,Ibuprofen 200mg,61,3307.88,Installment Plan,failed,2024-11-21 00:00:00.000+00,2024-04-08 00:00:00.000+00
341,P0341,627cfec3-9c60-4a90-803f-67b58d25722d,David Johnson,"299 Pine Rd, Maplewood, NY 64965",State Bank,1479460642,Vaccination,Cigna,Platinum,Eye Drops,87,16771.91,Installment Plan,pending,2024-10-24 00:00:00.000+00,2024-08-12 00:00:00.000+00
342,P0342,e2bd56c4-776f-42b1-ba0e-4893abe349d4,David Smith,"605 Oak Ave, Cedarburg, CA 64467",Metro Bank,8218198282,General Consultation,Cigna,Platinum,Flu Vaccine,22,43550.51,Installment Plan,completed,2024-06-12 00:00:00.000+00,2024-08-01 00:00:00.000+00
343,P0343,c9350c64-4537-424c-91d0-a9d0c99a9c14,Jane Rodriguez,"324 Cedar Ln, Pineville, NY 67568",City Bank,7186497464,Dermatology Treatment,United Healthcare,Gold,Blood Test Kit,5,30119.08,Partial Payment,failed,2024-05-23 00:00:00.000+00,2024-06-16 00:00:00.000+00
344,P0344,bef6a189-68dd-400a-9fc1-b7c32b9215b8,James Smith,"646 Oak Ave, Oakwood, NY 61708",First National Bank,2554280846,Eye Examination,Blue Cross,Platinum,Pain Relief Cream,76,30569.96,Partial Payment,pending,2024-09-20 00:00:00.000+00,2024-11-13 00:00:00.000+00
345,P0345,038fa9e6-86b6-494c-b3a5-d6d993965e77,Robert Garcia,"143 Pine Rd, Maplewood, NY 66276",First National Bank,7532773751,General Consultation,Humana,Standard,Pain Relief Cream,29,35607.22,Credit Card,completed,2024-02-15 00:00:00.000+00,2024-03-07 00:00:00.000+00
346,P0346,49e534b7-0769-40ab-b74e-71df3c9af61c,John Rodriguez,"344 Birch St, Pineville, FL 68346",City Bank,5532159424,General Consultation,Aetna,Bronze,Pain Relief Cream,56,49219.04,Partial Payment,completed,2024-02-25 00:00:00.000+00,2024-09-17 00:00:00.000+00
347,P0347,2c49e374-cacc-4780-b5a1-098ce637f40b,Robert Miller,"182 Birch St, Springfield, WA 63240",Metro Bank,3904184848,Laboratory Tests,Anthem,Standard,Aspirin 100mg,48,27647.29,Cash Payment,pending,2024-01-01 00:00:00.000+00,2024-01-29 00:00:00.000+00
348,P0348,5072b09a-53a4-419a-8fab-1236cdbc7e56,John Martinez,"491 Oak Ave, Elmwood, TX 64999",Community Bank,9452610337,Physical Therapy,Cigna,Standard,Aspirin 100mg,14,2434.81,Credit Card,failed,2024-06-15 00:00:00.000+00,2024-05-12 00:00:00.000+00
349,P0349,d69dadce-cc96-4fe6-b309-4fe4ea0378b1,Emily Davis,"213 Spruce Ave, Riverside, CA 61749",City Bank,8390469867,Dermatology Treatment,Blue Cross,Standard,Blood Test Kit,51,22159.63,Bank Transfer,pending,2024-09-24 00:00:00.000+00,2024-08-13 00:00:00.000+00
350,P0350,5220c558-854e-4620-a2fd-aeb58ba20028,Michael Martinez,"222 Spruce Ave, Oakwood, WA 69538",Community Bank,9373242297,Vaccination,United Healthcare,Bronze,Blood Test Kit,58,15573.98,Partial Payment,pending,2024-01-15 00:00:00.000+00,2024-11-30 00:00:00.000+00
351,P0351,88c98496-b84f-4d13-97d7-96d11c558201,David Garcia,"999 Main St, Pineville, CO 65173",Metro Bank,298167336,Cardiology Consultation,Blue Shield,Standard,Blood Test Kit,72,39605.64,Credit Card,completed,2024-03-26 00:00:00.000+00,2024-01-05 00:00:00.000+00
352,P0352,ac020397-a697-41a0-99a1-ae08b1194b29,James Jones,"285 Maple Dr, Elmwood, TX 63987",Federal Bank,6200109122,Cardiology Consultation,Cigna,Gold,Aspirin 100mg,49,1497.55,Installment Plan,pending,2024-11-01 00:00:00.000+00,2024-12-07 00:00:00.000+00
